transaction_id,card_id,timestamp,amount,category
6233,64,2022-03-23 21:43:54,92.78,Grocery
6234,64,2022-04-01 21:08:38,30.48,Dining
6235,64,2022-05-08 20:18:40,88.12,Gas
6236,64,2022-05-21 00:16:09,72.67,Entertainment
6237,64,2022-06-01 15:46:17,15.66,Grocery
6238,64,2022-06-10 21:23:33,55.63,Dining
6239,64,2022-06-16 19:42:39,34.56,Retail
6240,64,2022-06-21 16:05:12,41.21,Entertainment
6241,64,2022-07-07 02:34:38,93.59,Entertainment
6242,64,2022-07-10 21:33:04,24.74,Grocery
6243,64,2022-07-23 16:42:14,60.13,Gas
6244,64,2022-07-30 11:31:46,27.42,Gas
6245,64,2022-08-16 01:07:59,13.39,Retail
6246,64,2022-08-26 16:36:35,74.62,Dining
6247,64,2022-09-14 18:36:34,27.11,Dining
6248,64,2022-10-07 07:10:32,16.7,Dining
6249,64,2022-10-09 21:56:24,48.74,Entertainment
6250,64,2022-10-18 16:10:36,56.17,Entertainment
6251,64,2022-10-28 16:21:34,45.46,Grocery
6252,64,2022-10-31 05:24:24,73.0,Dining
6253,64,2022-11-02 02:04:24,38.01,Dining
6254,64,2022-11-10 13:35:44,116.78,Entertainment
6255,64,2022-11-11 17:42:50,89.14,Grocery
6256,64,2022-11-12 03:08:46,39.15,Retail
6257,64,2022-11-16 02:37:54,43.08,Grocery
6258,64,2022-11-28 19:32:55,19.01,Entertainment
6259,64,2022-12-05 23:21:04,51.42,Retail
6260,64,2022-12-09 16:14:29,106.84,Retail
6261,64,2023-01-16 12:28:28,49.21,Retail
6262,64,2023-03-07 17:44:00,7.29,Travel
6263,64,2023-04-08 00:16:37,19.04,Grocery
6264,64,2023-04-12 02:24:59,30.82,Retail
6265,64,2023-04-25 12:30:06,48.53,Dining
6266,64,2023-04-30 11:14:13,20.55,Travel
6267,64,2023-05-04 09:58:32,113.63,Grocery
6268,64,2023-06-10 08:06:22,15.97,Travel
6269,64,2023-07-22 19:39:07,63.12,Retail
6270,64,2023-07-31 10:23:28,38.66,Retail
6271,64,2023-08-07 07:37:43,40.22,Entertainment
6272,64,2023-08-16 00:27:06,27.2,Grocery
6273,64,2023-08-23 15:30:00,4.73,Dining
6274,64,2023-09-13 04:29:39,50.99,Retail
6275,64,2023-10-01 19:50:53,82.37,Dining
6276,64,2023-10-23 14:32:46,18.69,Gas
6277,64,2023-10-26 05:55:46,57.83,Grocery
6278,64,2023-11-20 00:57:38,66.04,Travel
6279,64,2023-11-28 01:44:06,10.02,Dining
6280,64,2023-12-10 16:31:06,41.69,Retail
6281,64,2024-02-01 09:50:13,90.58,Grocery
6282,64,2024-03-15 21:39:41,80.49,Dining
6283,64,2024-04-20 10:59:30,60.49,Travel
6284,64,2024-05-14 12:05:16,17.41,Travel
6285,64,2024-05-18 06:39:47,7.01,Dining
6286,64,2024-05-28 00:08:25,9.72,Dining
6287,64,2024-06-02 15:00:03,8.07,Travel
6288,64,2024-06-03 12:52:29,6.17,Grocery
6289,64,2024-06-08 12:32:08,3.77,Dining
6290,64,2024-06-11 11:45:22,26.2,Gas
6291,64,2024-07-04 01:23:31,39.56,Grocery
6292,64,2024-08-14 08:46:53,45.8,Travel
6293,64,2024-08-15 03:31:29,9.89,Utilities
6294,64,2024-08-22 20:41:22,38.0,Gas
6295,64,2024-09-05 05:06:33,39.03,Healthcare
6296,64,2024-09-11 04:10:12,62.79,Travel
6297,64,2024-09-12 02:02:55,6.95,Retail
6298,64,2024-10-03 16:18:59,22.99,Entertainment
6299,64,2024-10-23 16:22:22,13.71,Travel
6300,64,2024-11-10 19:46:05,29.17,Dining
6301,64,2024-11-19 22:01:31,5.2,Retail
6302,64,2024-12-26 08:26:09,19.34,Retail
6303,64,2025-01-06 21:28:58,22.96,Entertainment
6304,64,2025-01-08 22:18:59,43.39,Gas
6305,64,2025-02-09 18:38:38,44.6,Dining
6306,64,2025-03-14 14:34:03,28.75,Gas
6307,64,2025-03-19 06:25:13,26.99,Grocery
6308,64,2025-03-25 18:31:39,40.47,Grocery
6309,64,2025-03-28 05:14:56,9.15,Grocery
6310,64,2025-04-11 13:09:27,34.22,Travel
6311,64,2025-04-14 21:54:33,14.1,Retail
6312,64,2025-04-17 19:41:04,11.02,Dining
6313,64,2025-04-22 02:32:21,60.21,Gas
6314,64,2025-05-02 09:50:17,18.25,Grocery
6315,64,2025-05-11 16:31:24,38.2,Grocery
6316,64,2025-05-18 07:48:06,11.3,Grocery
6317,64,2025-05-27 21:50:04,32.19,Grocery
6318,64,2025-06-01 03:30:39,6.02,Grocery
6319,65,2023-07-19 11:10:23,48.71,Travel
6320,65,2023-07-20 12:45:20,79.65,Utilities
6321,65,2023-08-06 12:51:54,30.53,Travel
6322,65,2023-08-06 20:10:12,27.65,Entertainment
6323,65,2023-08-07 16:40:23,96.46,Gas
6324,65,2023-08-19 02:34:18,71.53,Retail
6325,65,2023-08-20 21:11:03,68.39,Dining
6326,65,2023-08-23 18:20:44,101.88,Dining
6327,65,2023-08-25 08:11:48,104.95,Entertainment
6328,65,2023-08-27 12:21:08,3.04,Retail
6329,65,2023-08-30 00:47:53,66.44,Grocery
6330,65,2023-09-04 03:35:00,37.14,Entertainment
6331,65,2023-09-06 21:12:49,75.94,Grocery
6332,65,2023-09-10 15:49:32,35.6,Grocery
6333,65,2023-09-14 12:51:25,46.24,Entertainment
6334,65,2023-09-24 00:39:12,13.7,Grocery
6335,65,2023-10-18 05:49:12,66.36,Dining
6336,65,2023-10-29 22:32:59,31.71,Retail
6337,65,2023-11-01 11:19:32,21.87,Grocery
6338,65,2023-11-02 23:30:51,30.22,Travel
6339,65,2023-11-03 14:12:38,58.19,Healthcare
6340,65,2023-11-25 18:59:45,15.44,Utilities
6341,65,2023-11-28 12:01:14,41.92,Entertainment
6342,65,2023-12-03 05:44:51,28.12,Grocery
6343,65,2023-12-07 11:43:39,16.04,Entertainment
6344,65,2023-12-12 14:39:09,29.5,Grocery
6345,65,2023-12-25 08:40:34,16.7,Grocery
6346,65,2023-12-26 05:56:24,44.35,Grocery
6347,65,2023-12-27 13:21:44,31.82,Grocery
6348,65,2024-01-20 17:27:44,30.43,Retail
6349,65,2024-02-04 05:14:36,11.43,Travel
6350,65,2024-02-04 07:14:44,39.52,Entertainment
6351,65,2024-02-13 10:18:58,78.96,Grocery
6352,65,2024-02-20 15:26:18,96.39,Grocery
6353,65,2024-04-01 10:50:10,48.95,Grocery
6354,65,2024-04-02 01:04:26,11.19,Grocery
6355,65,2024-05-03 03:44:21,7.25,Dining
6356,65,2024-05-11 22:01:50,65.37,Grocery
6357,65,2024-05-25 15:51:00,19.3,Dining
6358,65,2024-05-26 19:21:24,55.15,Entertainment
6359,65,2024-06-02 04:12:03,45.2,Entertainment
6360,65,2024-06-05 04:15:18,73.95,Retail
6361,65,2024-06-13 01:33:23,32.37,Travel
6362,65,2024-07-01 12:54:04,69.33,Grocery
6363,65,2024-07-04 17:07:29,42.56,Travel
6364,65,2024-07-10 02:12:27,123.43,Entertainment
6365,65,2024-07-16 02:51:28,25.94,Travel
6366,65,2024-07-18 06:52:47,6.83,Dining
6367,65,2024-07-21 12:02:38,56.92,Retail
6368,65,2024-08-06 07:45:47,8.96,Dining
6369,65,2024-08-19 21:14:41,67.01,Dining
6370,65,2024-08-29 09:07:39,23.94,Utilities
6371,65,2024-09-08 07:33:54,31.18,Grocery
6372,65,2024-09-12 05:16:55,23.66,Dining
6373,65,2024-09-12 20:15:21,17.59,Grocery
6374,65,2024-09-22 00:44:52,47.21,Retail
6375,65,2024-09-22 05:19:56,44.74,Retail
6376,65,2024-09-28 02:20:03,20.89,Entertainment
6377,65,2024-10-01 21:42:18,19.19,Grocery
6378,65,2024-10-04 17:21:28,23.08,Retail
6379,65,2024-10-05 03:17:17,27.24,Grocery
6380,65,2024-10-13 04:01:23,16.19,Grocery
6381,65,2024-10-27 11:52:43,71.37,Entertainment
6382,65,2024-11-03 04:40:45,44.59,Dining
6383,65,2024-11-08 11:42:20,34.24,Dining
6384,65,2024-11-08 21:29:41,28.35,Gas
6385,65,2024-12-05 07:40:33,86.72,Grocery
6386,65,2024-12-18 09:43:56,28.07,Grocery
6387,65,2024-12-25 04:35:42,60.63,Gas
6388,65,2024-12-27 10:18:35,32.91,Dining
6389,65,2025-01-08 06:09:43,18.4,Grocery
6390,65,2025-01-12 09:31:46,23.06,Grocery
6391,65,2025-01-12 10:23:41,5.81,Retail
6392,65,2025-01-25 14:03:08,33.57,Dining
6393,65,2025-02-07 02:02:38,38.9,Retail
6394,65,2025-02-07 06:00:49,22.87,Travel
6395,65,2025-02-14 03:58:05,36.79,Travel
6396,65,2025-02-27 09:48:09,154.4,Grocery
6397,65,2025-03-09 05:10:15,16.24,Travel
6398,65,2025-03-18 12:04:16,13.05,Dining
6399,65,2025-03-30 20:51:19,8.02,Grocery
6400,65,2025-03-31 05:33:51,27.06,Grocery
6401,65,2025-04-02 03:24:35,48.28,Travel
6402,65,2025-04-18 18:48:13,15.91,Retail
6403,65,2025-04-19 12:07:54,47.9,Dining
6404,65,2025-05-30 15:32:03,12.35,Retail
6405,65,2025-06-02 17:50:31,18.61,Grocery
6406,65,2025-06-05 00:40:01,20.4,Grocery
6407,65,2025-06-06 11:14:13,69.68,Entertainment
6408,65,2025-06-15 17:29:49,44.92,Grocery
6409,66,2023-03-26 05:02:52,192.34,Retail
6410,66,2023-03-30 08:30:13,191.35,Travel
6411,66,2023-04-16 01:55:38,157.76,Entertainment
6412,66,2023-04-20 03:39:55,261.02,Retail
6413,66,2023-04-23 04:11:08,98.09,Entertainment
6414,66,2023-04-30 23:02:51,260.06,Retail
6415,66,2023-05-03 02:45:54,123.73,Travel
6416,66,2023-05-08 06:23:23,450.37,Retail
6417,66,2023-05-10 11:36:43,320.79,Retail
6418,66,2023-05-14 06:21:42,268.2,Entertainment
6419,66,2023-05-15 13:31:23,128.63,Retail
6420,66,2023-05-24 18:27:37,309.81,Entertainment
6421,66,2023-05-25 10:43:57,267.87,Entertainment
6422,66,2023-05-26 13:45:24,196.79,Entertainment
6423,66,2023-05-28 04:41:00,44.74,Travel
6424,66,2023-05-28 23:39:06,252.39,Travel
6425,66,2023-06-02 17:00:52,227.87,Travel
6426,66,2023-06-05 10:40:12,112.43,Travel
6427,66,2023-06-09 02:32:49,401.35,Travel
6428,66,2023-06-10 08:20:48,234.13,Retail
6429,66,2023-06-12 17:55:40,278.75,Entertainment
6430,66,2023-06-21 21:23:33,443.89,Entertainment
6431,66,2023-06-26 09:43:22,302.36,Retail
6432,66,2023-06-29 17:09:16,174.75,Retail
6433,66,2023-07-10 13:22:28,232.38,Travel
6434,66,2023-07-13 22:27:58,225.89,Travel
6435,66,2023-07-14 00:14:55,115.16,Travel
6436,66,2023-07-16 14:01:03,142.04,Travel
6437,66,2023-07-18 05:53:36,291.78,Entertainment
6438,66,2023-07-19 22:52:35,105.48,Entertainment
6439,66,2023-07-27 19:43:59,177.44,Travel
6440,66,2023-08-02 01:04:14,285.75,Travel
6441,66,2023-08-08 02:51:33,295.02,Travel
6442,66,2023-08-08 20:45:49,42.08,Travel
6443,66,2023-08-18 20:21:37,142.31,Travel
6444,66,2023-08-23 01:07:17,196.92,Entertainment
6445,66,2023-08-23 04:29:08,263.19,Travel
6446,66,2023-08-23 15:58:40,158.5,Retail
6447,66,2023-08-24 15:52:54,259.29,Travel
6448,66,2023-08-25 10:12:28,288.63,Travel
6449,66,2023-08-27 14:54:04,309.6,Travel
6450,66,2023-08-30 18:07:56,305.54,Travel
6451,66,2023-09-01 03:24:43,216.7,Retail
6452,66,2023-09-14 08:00:50,477.11,Travel
6453,66,2023-09-14 13:21:47,401.72,Travel
6454,66,2023-09-15 12:37:39,265.45,Entertainment
6455,66,2023-09-19 06:55:42,392.32,Travel
6456,66,2023-09-19 08:47:28,167.11,Retail
6457,66,2023-09-29 07:11:39,252.08,Travel
6458,66,2023-10-03 13:52:00,235.87,Travel
6459,66,2023-10-27 06:24:13,295.39,Retail
6460,66,2023-11-05 15:55:24,150.61,Travel
6461,66,2023-11-05 21:44:14,79.93,Entertainment
6462,66,2023-11-21 04:59:02,172.3,Travel
6463,66,2023-11-22 21:38:41,239.47,Retail
6464,66,2023-11-26 03:24:14,73.85,Entertainment
6465,66,2023-12-11 23:05:36,362.44,Entertainment
6466,66,2023-12-14 04:38:28,285.45,Travel
6467,66,2023-12-15 18:49:02,316.05,Travel
6468,66,2023-12-17 23:46:20,104.65,Entertainment
6469,66,2023-12-23 18:45:38,340.4,Travel
6470,66,2023-12-28 20:04:35,147.45,Entertainment
6471,66,2024-01-11 13:59:07,376.57,Travel
6472,66,2024-01-12 16:31:11,137.28,Travel
6473,66,2024-01-23 01:18:18,317.48,Travel
6474,66,2024-01-27 15:06:07,51.25,Entertainment
6475,66,2024-02-04 00:12:37,291.62,Retail
6476,66,2024-02-22 03:23:15,232.99,Travel
6477,66,2024-03-13 19:57:59,167.26,Travel
6478,66,2024-03-28 14:06:34,292.5,Retail
6479,66,2024-04-09 01:34:00,241.28,Entertainment
6480,66,2024-04-13 19:17:31,177.9,Retail
6481,66,2024-04-25 18:28:08,157.29,Entertainment
6482,66,2024-04-28 10:31:40,235.94,Entertainment
6483,66,2024-04-29 19:21:57,221.08,Travel
6484,66,2024-04-30 06:59:01,108.08,Retail
6485,66,2024-05-13 18:49:12,325.46,Travel
6486,66,2024-05-25 09:04:14,294.46,Retail
6487,66,2024-05-31 09:02:25,281.68,Retail
6488,66,2024-06-13 11:09:24,351.63,Retail
6489,66,2024-06-15 21:54:25,163.83,Entertainment
6490,66,2024-07-06 19:09:10,295.13,Travel
6491,66,2024-07-08 13:01:16,118.95,Travel
6492,66,2024-07-15 08:35:04,182.56,Retail
6493,66,2024-07-25 12:33:56,186.17,Entertainment
6494,66,2024-07-29 03:36:16,218.51,Retail
6495,66,2024-07-29 15:08:51,172.4,Travel
6496,66,2024-07-30 19:50:26,245.08,Entertainment
6497,66,2024-07-31 07:54:10,210.09,Retail
6498,66,2024-07-31 09:06:38,667.97,Entertainment
6499,66,2024-07-31 16:45:19,144.75,Entertainment
6500,66,2024-08-03 04:00:41,167.77,Entertainment
6501,66,2024-08-10 20:49:20,150.84,Retail
6502,66,2024-08-17 10:20:31,308.95,Entertainment
6503,66,2024-08-19 12:01:18,99.26,Entertainment
6504,66,2024-09-01 23:37:51,122.65,Entertainment
6505,66,2024-09-08 08:21:17,153.11,Entertainment
6506,66,2024-09-10 01:47:44,164.37,Travel
6507,66,2024-09-15 20:12:49,139.84,Travel
6508,66,2024-09-18 13:40:43,90.62,Travel
6509,66,2024-09-20 14:47:04,247.1,Entertainment
6510,66,2024-09-22 08:18:38,251.34,Travel
6511,66,2024-09-29 15:38:12,541.56,Entertainment
6512,66,2024-10-04 22:34:14,204.19,Retail
6513,66,2024-10-05 21:03:36,217.81,Travel
6514,66,2024-10-08 22:49:45,257.32,Travel
6515,66,2024-10-17 03:38:57,317.3,Entertainment
6516,66,2024-10-19 12:42:00,278.2,Retail
6517,66,2024-10-24 01:08:22,172.41,Entertainment
6518,66,2024-11-16 10:50:29,118.08,Travel
6519,66,2024-11-24 02:34:47,198.95,Entertainment
6520,66,2024-12-02 19:52:37,182.12,Travel
6521,66,2024-12-06 20:13:41,335.28,Entertainment
6522,66,2024-12-07 05:15:38,219.81,Retail
6523,66,2024-12-13 18:20:21,431.6,Entertainment
6524,66,2024-12-20 23:56:15,175.01,Travel
6525,66,2024-12-21 04:39:06,346.85,Retail
6526,66,2024-12-28 22:15:16,153.62,Entertainment
6527,66,2025-01-17 02:13:17,406.37,Travel
6528,66,2025-01-24 05:23:38,373.6,Entertainment
6529,66,2025-01-27 04:59:15,440.75,Travel
6530,66,2025-01-28 05:30:15,270.19,Entertainment
6531,66,2025-02-09 17:02:55,61.6,Retail
6532,66,2025-02-21 11:26:57,216.09,Travel
6533,66,2025-02-21 11:57:38,326.01,Retail
6534,66,2025-02-21 18:09:04,131.07,Retail
6535,66,2025-02-23 11:57:00,421.98,Retail
6536,66,2025-03-03 20:18:28,227.35,Retail
6537,66,2025-03-14 20:02:34,54.11,Entertainment
6538,66,2025-03-23 17:25:21,232.74,Travel
6539,66,2025-04-03 22:43:05,499.78,Travel
6540,66,2025-04-11 18:14:08,343.36,Entertainment
6541,66,2025-04-12 08:14:48,138.23,Travel
6542,66,2025-04-16 23:40:30,400.12,Travel
6543,66,2025-04-19 12:34:45,199.29,Entertainment
6544,66,2025-04-20 05:51:01,199.06,Travel
6545,66,2025-04-28 08:59:15,293.47,Travel
6546,66,2025-04-30 00:06:41,213.11,Entertainment
6547,66,2025-05-01 18:19:53,331.48,Entertainment
6548,66,2025-05-09 17:16:38,486.23,Retail
6549,66,2025-05-29 09:36:36,291.45,Retail
6550,66,2025-05-30 11:19:41,137.37,Retail
6551,66,2025-06-03 12:15:49,345.92,Retail
6552,66,2025-06-05 05:02:47,169.46,Entertainment
6553,66,2025-06-07 02:01:32,365.43,Entertainment
6554,66,2025-06-29 09:24:14,269.71,Entertainment
6555,67,2025-04-11 01:38:27,206.8,Entertainment
6556,67,2025-04-13 10:28:18,386.79,Entertainment
6557,67,2025-04-14 04:23:14,338.49,Entertainment
6558,67,2025-04-16 19:16:36,154.16,Travel
6559,67,2025-04-16 21:38:57,396.05,Retail
6560,67,2025-04-17 18:09:29,134.9,Entertainment
6561,67,2025-04-19 10:49:25,210.92,Travel
6562,67,2025-04-19 16:00:42,228.03,Travel
6563,67,2025-04-20 22:50:11,245.76,Travel
6564,67,2025-04-21 11:00:56,442.85,Travel
6565,67,2025-04-22 00:12:09,251.02,Travel
6566,67,2025-04-22 09:11:43,232.15,Retail
6567,67,2025-04-22 16:21:36,319.96,Travel
6568,67,2025-04-23 02:58:04,59.33,Travel
6569,67,2025-04-23 04:15:56,209.81,Travel
6570,67,2025-04-23 16:16:50,327.69,Travel
6571,67,2025-04-23 20:33:50,335.27,Entertainment
6572,67,2025-04-24 03:53:52,144.7,Travel
6573,67,2025-04-24 06:14:52,102.05,Travel
6574,67,2025-04-24 11:04:53,286.55,Entertainment
6575,67,2025-04-24 23:11:02,183.39,Entertainment
6576,67,2025-04-25 06:47:25,338.91,Retail
6577,67,2025-04-25 17:40:49,185.1,Travel
6578,67,2025-04-25 22:50:19,109.74,Entertainment
6579,67,2025-04-26 05:32:37,190.98,Entertainment
6580,67,2025-04-26 18:19:48,370.36,Retail
6581,67,2025-04-26 19:02:52,233.9,Travel
6582,67,2025-04-26 21:46:51,239.33,Travel
6583,67,2025-04-28 18:47:24,324.46,Retail
6584,67,2025-04-28 20:59:45,277.29,Travel
6585,67,2025-04-29 05:36:51,355.51,Retail
6586,67,2025-04-29 06:03:33,481.52,Retail
6587,67,2025-04-30 04:34:13,126.95,Travel
6588,67,2025-04-30 13:54:24,279.76,Retail
6589,67,2025-04-30 15:47:48,257.16,Retail
6590,67,2025-05-01 16:20:08,213.92,Travel
6591,67,2025-05-03 20:32:11,126.54,Travel
6592,67,2025-05-05 16:38:11,145.42,Entertainment
6593,67,2025-05-05 20:46:21,184.26,Entertainment
6594,67,2025-05-06 17:52:45,105.32,Retail
6595,67,2025-05-07 14:48:42,99.99,Entertainment
6596,67,2025-05-07 22:26:47,161.97,Entertainment
6597,67,2025-05-09 14:51:10,149.0,Entertainment
6598,67,2025-05-09 15:25:45,413.15,Travel
6599,67,2025-05-09 21:08:09,252.58,Retail
6600,67,2025-05-10 01:29:57,208.54,Travel
6601,67,2025-05-10 06:50:05,255.93,Entertainment
6602,67,2025-05-10 07:42:44,230.08,Travel
6603,67,2025-05-10 09:53:30,234.61,Entertainment
6604,67,2025-05-11 02:34:33,286.76,Entertainment
6605,67,2025-05-11 09:22:31,300.56,Entertainment
6606,67,2025-05-12 02:25:28,404.94,Entertainment
6607,67,2025-05-12 18:21:46,211.62,Entertainment
6608,67,2025-05-12 23:15:51,211.04,Travel
6609,67,2025-05-15 10:45:26,35.24,Travel
6610,67,2025-05-17 11:52:09,219.84,Entertainment
6611,67,2025-05-17 22:09:40,129.93,Travel
6612,67,2025-05-19 03:02:11,279.8,Travel
6613,67,2025-05-20 00:45:43,179.26,Travel
6614,67,2025-05-20 06:36:02,278.75,Travel
6615,67,2025-05-20 08:55:45,186.03,Travel
6616,67,2025-05-20 09:23:05,187.6,Retail
6617,67,2025-05-20 15:32:06,276.81,Entertainment
6618,67,2025-05-22 02:46:15,403.01,Travel
6619,67,2025-05-23 02:19:27,302.25,Travel
6620,67,2025-05-23 05:04:54,338.88,Entertainment
6621,67,2025-05-23 21:19:26,313.97,Travel
6622,67,2025-05-24 09:59:23,250.79,Entertainment
6623,67,2025-05-25 00:17:16,319.09,Travel
6624,67,2025-05-27 06:46:01,120.99,Travel
6625,67,2025-05-27 17:34:45,334.01,Retail
6626,67,2025-05-28 15:20:45,151.9,Entertainment
6627,67,2025-05-28 17:17:05,327.18,Entertainment
6628,67,2025-05-29 06:54:17,183.1,Retail
6629,67,2025-05-29 09:24:57,139.05,Entertainment
6630,67,2025-05-29 14:42:53,217.07,Entertainment
6631,67,2025-05-29 15:57:11,316.12,Travel
6632,67,2025-05-31 09:07:34,120.51,Travel
6633,67,2025-05-31 15:32:44,101.62,Travel
6634,67,2025-06-01 02:10:15,332.15,Travel
6635,67,2025-06-02 07:34:47,233.41,Retail
6636,67,2025-06-02 19:52:26,132.23,Travel
6637,67,2025-06-03 00:33:19,241.15,Entertainment
6638,67,2025-06-04 01:31:38,312.58,Retail
6639,67,2025-06-04 05:07:22,114.37,Entertainment
6640,67,2025-06-04 18:19:46,171.52,Entertainment
6641,67,2025-06-06 21:19:33,235.24,Travel
6642,67,2025-06-07 03:38:41,139.28,Travel
6643,67,2025-06-07 14:12:09,258.51,Travel
6644,67,2025-06-09 13:18:02,184.27,Travel
6645,67,2025-06-09 17:32:47,76.64,Travel
6646,67,2025-06-10 00:12:21,177.9,Retail
6647,67,2025-06-11 08:02:31,269.82,Travel
6648,67,2025-06-11 18:31:46,371.78,Entertainment
6649,67,2025-06-12 23:05:29,217.36,Travel
6650,67,2025-06-13 04:59:44,306.35,Travel
6651,67,2025-06-13 19:15:54,213.44,Travel
6652,67,2025-06-14 06:39:55,146.41,Retail
6653,67,2025-06-15 14:30:33,162.07,Entertainment
6654,67,2025-06-16 09:13:07,109.65,Retail
6655,67,2025-06-17 15:23:37,262.75,Travel
6656,67,2025-06-20 12:39:34,180.05,Entertainment
6657,67,2025-06-20 23:21:03,290.0,Travel
6658,67,2025-06-21 09:52:18,325.61,Travel
6659,67,2025-06-22 00:28:03,186.38,Retail
6660,67,2025-06-22 05:39:44,119.5,Travel
6661,67,2025-06-24 01:10:49,403.92,Retail
6662,67,2025-06-27 08:27:23,208.2,Travel
6663,67,2025-06-27 17:42:01,634.44,Travel
6664,67,2025-06-27 23:52:54,210.44,Travel
6665,67,2025-06-29 11:51:24,172.56,Travel
6666,67,2025-06-29 17:16:11,249.19,Entertainment
6667,67,2025-06-29 17:47:54,285.75,Entertainment
6668,67,2025-06-30 00:08:16,295.06,Travel
6669,67,2025-07-02 12:06:33,239.35,Travel
6670,67,2025-07-03 06:21:39,356.71,Travel
6671,67,2025-07-03 08:34:26,273.6,Entertainment
6672,67,2025-07-03 12:55:17,428.86,Travel
6673,67,2025-07-03 13:52:28,77.05,Travel
6674,68,2022-07-30 21:04:28,33.91,Travel
6675,68,2022-08-05 03:25:41,41.56,Grocery
6676,68,2022-08-27 00:15:11,40.87,Grocery
6677,68,2022-08-28 18:54:44,98.52,Utilities
6678,68,2022-09-04 10:06:52,52.2,Dining
6679,68,2022-09-28 19:03:01,30.41,Gas
6680,68,2022-10-13 22:57:21,8.83,Grocery
6681,68,2022-10-24 14:21:48,79.2,Retail
6682,68,2022-11-06 00:18:44,20.38,Dining
6683,68,2022-11-14 14:15:01,29.6,Utilities
6684,68,2022-11-27 12:31:22,17.7,Dining
6685,68,2022-12-03 00:17:27,35.49,Grocery
6686,68,2022-12-31 20:57:42,29.08,Retail
6687,68,2023-01-12 12:49:01,12.7,Retail
6688,68,2023-02-10 03:15:02,33.87,Utilities
6689,68,2023-02-27 18:20:20,30.2,Travel
6690,68,2023-03-24 17:31:57,31.36,Dining
6691,68,2023-03-26 11:37:36,21.35,Retail
6692,68,2023-04-09 22:30:08,17.86,Retail
6693,68,2023-05-03 14:18:31,79.49,Entertainment
6694,68,2023-05-06 04:45:02,14.61,Grocery
6695,68,2023-05-10 18:13:56,121.86,Retail
6696,68,2023-05-14 10:11:26,26.9,Entertainment
6697,68,2023-06-12 06:16:30,20.32,Retail
6698,68,2023-06-17 18:31:19,7.18,Gas
6699,68,2023-06-19 03:14:36,91.69,Grocery
6700,68,2023-06-21 22:12:22,82.03,Grocery
6701,68,2023-06-22 19:49:09,65.6,Dining
6702,68,2023-07-01 18:45:32,64.05,Dining
6703,68,2023-07-17 00:57:45,74.24,Dining
6704,68,2023-08-05 01:18:46,28.7,Travel
6705,68,2023-08-09 19:59:52,37.32,Healthcare
6706,68,2023-08-10 07:44:05,41.95,Retail
6707,68,2023-08-14 13:59:04,28.39,Retail
6708,68,2023-08-16 11:25:13,47.87,Travel
6709,68,2023-08-19 13:19:30,39.12,Grocery
6710,68,2023-08-26 02:15:45,50.59,Dining
6711,68,2023-08-31 21:50:26,77.25,Dining
6712,68,2023-09-05 02:36:32,33.17,Healthcare
6713,68,2023-09-13 03:32:45,46.11,Dining
6714,68,2023-11-07 15:51:47,70.11,Grocery
6715,68,2023-11-29 10:02:46,53.69,Grocery
6716,68,2023-12-20 19:03:19,27.59,Grocery
6717,68,2024-01-09 06:55:24,63.8,Dining
6718,68,2024-02-08 16:59:15,13.03,Travel
6719,68,2024-02-17 19:04:12,39.0,Healthcare
6720,68,2024-03-06 13:47:08,27.98,Grocery
6721,68,2024-03-12 18:13:38,56.64,Travel
6722,68,2024-03-19 20:45:24,14.26,Retail
6723,68,2024-04-27 00:48:52,71.68,Grocery
6724,68,2024-05-03 10:29:36,29.98,Grocery
6725,68,2024-06-30 04:15:44,50.85,Retail
6726,68,2024-07-15 19:01:56,18.24,Dining
6727,68,2024-07-31 06:50:19,62.99,Retail
6728,68,2024-09-13 11:54:34,90.66,Entertainment
6729,68,2024-09-15 03:15:25,60.36,Entertainment
6730,68,2024-11-06 11:35:48,57.19,Grocery
6731,68,2024-11-22 13:57:29,67.63,Travel
6732,68,2024-12-16 09:52:00,8.98,Retail
6733,68,2024-12-30 08:12:44,27.21,Retail
6734,68,2025-01-14 00:33:15,98.39,Retail
6735,68,2025-03-02 10:09:40,20.14,Grocery
6736,68,2025-03-03 20:45:17,16.63,Grocery
6737,68,2025-03-21 15:59:38,9.0,Dining
6738,68,2025-04-05 09:27:19,6.28,Travel
6739,68,2025-04-22 01:24:41,70.95,Grocery
6740,68,2025-04-23 03:44:28,43.28,Grocery
6741,68,2025-05-27 16:06:45,26.46,Travel
6742,68,2025-06-28 15:10:06,21.62,Dining
6743,69,2023-02-03 00:10:17,50.64,Grocery
6744,69,2023-04-06 15:29:35,16.37,Travel
6745,69,2023-04-09 22:37:45,42.5,Grocery
6746,69,2023-05-06 04:44:03,5.72,Utilities
6747,69,2023-05-14 02:00:18,33.62,Retail
6748,69,2023-05-22 13:12:25,48.19,Grocery
6749,69,2023-05-24 14:09:20,24.22,Grocery
6750,69,2023-06-01 05:09:56,40.3,Grocery
6751,69,2023-06-07 04:31:07,19.28,Travel
6752,69,2023-06-11 23:48:51,33.09,Healthcare
6753,69,2023-06-19 11:33:44,8.86,Retail
6754,69,2023-07-01 07:42:43,16.5,Travel
6755,69,2023-07-11 17:29:18,140.17,Grocery
6756,69,2023-07-25 16:58:15,12.97,Healthcare
6757,69,2023-07-27 09:23:54,65.89,Utilities
